id_Articulo,id_Almacen,id_Entrada,id_Proveedor,id_Time,NumDeEntradas,CantidadArticulos
4656,7,663,88,20100216,0,4
4237,7,664,88,20190402,1,2
4717,7,665,88,20130228,1,10
4533,7,666,88,20151230,1,20
4695,7,667,102,20150624,1,8
4524,7,668,88,20090827,1,5
4526,7,668,88,20090827,1,5
4194,7,669,88,20120704,1,10
4236,7,670,109,20130819,1,10
4639,7,671,91,20180616,0,12
4640,7,671,91,20180616,0,12
4551,7,671,91,20180616,0,36
4236,7,672,109,20140219,0,10
4411,7,672,109,20140219,0,5
4511,7,672,109,20140219,0,5
4607,7,673,97,20140124,1,200
4579,7,674,94,20190526,1,25
4505,7,675,88,20110116,0,3
4310,7,675,88,20110116,0,6
3980,7,675,88,20110116,0,2
4533,7,675,88,20110116,0,10
4507,7,675,88,20110116,0,10
4238,7,676,88,20180326,1,10
4241,7,676,88,20180326,1,10
4151,7,677,88,20140430,1,4
4145,7,678,88,20111110,1,1
4573,7,679,103,20150624,0,12
4574,7,679,103,20150624,0,12
4555,7,679,103,20150624,0,24
4151,7,680,88,20110717,1,3
4367,7,681,88,20161030,0,1
4506,7,681,88,20161030,0,4
4362,7,681,88,20161030,0,6
4383,7,681,88,20161030,0,4
4425,7,681,88,20161030,0,10
4647,7,681,88,20161030,0,4
4648,7,681,88,20161030,0,4
4650,7,681,88,20161030,0,4
4524,7,682,88,20130727,0,6
4526,7,682,88,20130727,0,10
4525,7,682,88,20130727,0,2
4117,7,682,88,20130727,0,4
3916,7,682,88,20130727,0,4
4196,7,683,88,20120223,1,10
4151,7,684,88,20190511,1,1
4145,7,685,88,20101129,1,1
4325,7,686,88,20130905,0,1
4137,7,686,88,20130905,0,1
4506,7,686,88,20130905,0,2
4494,7,687,88,20160417,0,4
4075,7,687,88,20160417,0,10
4148,7,687,88,20160417,0,10
4615,8,688,96,20100415,0,18
4616,8,688,96,20100415,0,12
4623,8,688,96,20100415,0,6
3929,7,689,88,20180702,0,1
4361,7,689,88,20180702,0,3
4364,7,689,88,20180702,0,2
4368,7,689,88,20180702,0,2
4649,7,689,88,20180702,0,4
4237,7,690,88,20111104,1,6
3929,7,691,88,20161010,0,1
4669,7,691,88,20161010,0,1
4120,7,691,88,20161010,0,2
4717,7,692,88,20180627,1,10
4516,7,693,88,20090711,0,6
4152,7,693,88,20090711,0,2
4521,7,693,88,20090711,0,2
4360,7,693,88,20090711,0,10
4194,7,694,88,20130102,1,6
4123,7,695,88,20120405,0,2
4126,7,695,88,20120405,0,1
4411,7,695,88,20120405,0,6
4124,7,695,88,20120405,0,2
4576,7,696,103,20150422,0,15
4610,7,696,103,20150422,0,6
4681,7,755,103,20101212,0,10
4717,7,756,88,20120327,1,10
4194,7,757,88,20130325,0,10
4238,7,757,88,20130325,0,10
4244,7,757,88,20130325,0,10
4522,7,758,88,20141021,1,50
4696,7,761,109,20191207,1,1
3949,7,762,88,20101204,1,1
4505,7,763,88,20090729,0,3
4516,7,763,88,20090729,0,2
3885,7,763,88,20090729,0,2
3930,7,763,88,20090729,0,4
4074,7,763,88,20090729,0,2
4146,7,763,88,20090729,0,2
3978,7,763,88,20090729,0,2
4117,7,763,88,20090729,0,2
4362,7,763,88,20090729,0,6
4651,7,763,88,20090729,0,4
4237,7,764,88,20170221,1,4
4548,7,765,103,20140415,1,72
4561,7,765,103,20140415,1,20
4123,7,766,88,20111213,0,1
4411,7,766,88,20111213,0,13
4310,7,766,88,20111213,0,12
4524,7,766,88,20111213,0,9
3870,7,767,88,20171215,1,1
4420,7,768,109,20101002,1,3
3929,7,769,88,20120428,0,1
4261,7,769,88,20120428,0,1
4420,7,769,88,20120428,0,2
4361,7,769,88,20120428,0,6
3930,7,769,88,20120428,0,2
3935,7,769,88,20120428,0,2
4262,7,769,88,20120428,0,2
4649,7,769,88,20120428,0,4
4236,7,770,88,20170111,1,6
4194,7,770,88,20170111,1,15
4609,7,772,109,20130419,1,1
4135,7,773,88,20150916,1,1
4609,7,774,109,20100323,1,2
3929,7,775,88,20100421,0,3
4516,7,775,88,20100421,0,4
4513,7,775,88,20100421,0,2
4526,7,775,88,20100421,0,3
4528,7,775,88,20100421,0,6
4044,7,775,88,20100421,0,2
3961,7,775,88,20100421,0,4
4718,7,776,88,20140320,1,3
4609,7,777,109,20171119,1,3
4704,7,778,109,20130828,1,1
4516,7,779,88,20140404,0,1
4524,7,779,88,20140404,0,6
4367,7,779,88,20140404,0,1
3935,7,779,88,20140404,0,4
4074,7,779,88,20140404,0,2
4533,7,779,88,20140404,0,20
3886,7,779,88,20140404,0,10
4649,7,779,88,20140404,0,8
4717,7,780,88,20110828,1,3
4075,7,781,88,20160517,1,10
4073,7,782,88,20190121,0,1
4310,7,782,88,20190121,0,3
4676,7,782,88,20190121,0,4
4236,7,783,88,20160609,1,9
4676,7,783,88,20160609,1,9
4669,7,784,88,20190410,1,1
4676,7,784,88,20190410,1,1
4123,7,785,88,20100605,0,1
4310,7,785,88,20100605,0,9
4516,7,785,88,20100605,0,1
4146,7,785,88,20100605,0,2
4147,7,785,88,20100605,0,10
4191,7,785,88,20100605,0,10
4130,7,785,88,20100605,0,10
4676,7,785,88,20100605,0,9
4194,7,786,88,20110405,0,6
4237,7,786,88,20110405,0,4
4676,7,786,88,20110405,0,6
4003,7,787,88,20150911,1,1
4676,7,787,88,20150911,1,1
4577,7,788,90,20110316,1,237
4579,7,789,94,20180320,1,25
4490,7,790,88,20160703,0,1
4506,7,790,88,20160703,0,4
4117,7,790,88,20160703,0,2
4383,7,790,88,20160703,0,2
3931,7,790,88,20160703,0,10
3961,7,790,88,20160703,0,4
4534,7,790,88,20160703,0,10
4384,7,790,88,20160703,0,10
4676,7,790,88,20160703,0,1
3929,7,791,88,20130907,0,2
4516,7,791,88,20130907,0,5
4676,7,791,88,20130907,0,2
4245,7,792,88,20130802,1,4
4676,7,792,88,20130802,1,4
4073,7,793,88,20140208,0,2
4074,7,793,88,20140208,0,2
4676,7,793,88,20140208,0,2
4535,7,794,88,20190728,0,2
4516,7,794,88,20190728,0,6
4090,7,794,88,20190728,0,10
4194,7,795,88,20130806,1,5
4676,7,795,88,20130806,1,5
4696,7,796,103,20180122,0,20
4558,7,796,103,20180122,0,24
4551,7,796,103,20180122,0,12
4552,7,796,103,20180122,0,24
4547,7,796,103,20180122,0,36
4638,7,796,103,20180122,0,12
4567,7,796,103,20180122,0,20
4312,7,797,109,20170919,0,3
4384,7,797,109,20170919,0,1
4194,7,797,109,20170919,0,1
4644,7,798,109,20131129,1,1
4505,7,799,88,20131126,0,3
4526,7,799,88,20131126,0,3
4528,7,799,88,20131126,0,3
3885,7,799,88,20131126,0,2
3890,7,799,88,20131126,0,2
4359,7,799,88,20131126,0,2
4491,7,799,88,20131126,0,2
4521,7,799,88,20131126,0,2
4312,7,799,88,20131126,0,10
4360,7,799,88,20131126,0,10
4647,7,799,88,20131126,0,4
4652,7,799,88,20131126,0,4
4656,7,799,88,20131126,0,4
4118,7,799,88,20131126,0,10
4196,7,800,88,20090814,1,10
4609,7,801,109,20160825,1,1
4535,7,802,88,20100913,0,1
4494,7,802,88,20100913,0,1
4146,7,802,88,20100913,0,2
4237,7,803,88,20170127,1,4
4240,7,803,88,20170127,1,4
4236,7,804,88,20140206,0,14
4194,7,804,88,20140206,0,14
4676,7,804,88,20140206,0,28
4725,7,805,104,20100308,0,5
4723,7,805,104,20100308,0,25
4588,7,805,104,20100308,0,50
4571,7,805,104,20100308,0,1
4605,7,805,104,20100308,0,100
4587,7,805,104,20100308,0,50
4513,7,806,88,20140604,0,1
4528,7,806,88,20140604,0,6
4075,7,806,88,20140604,0,10
4096,7,806,88,20140604,0,10
4242,7,807,88,20170509,1,3
4676,7,807,88,20170509,1,3
4607,7,808,97,20180317,1,200
4516,7,809,88,20150621,0,3
4528,7,809,88,20150621,0,6
4135,7,809,88,20150621,0,1
4137,7,809,88,20150621,0,1
3930,7,809,88,20150621,0,2
3935,7,809,88,20150621,0,4
4311,7,809,88,20150621,0,2
4415,7,809,88,20150621,0,2
3926,7,809,88,20150621,0,4
4266,7,809,88,20150621,0,4
4490,7,810,88,20091212,1,2
4676,7,810,88,20091212,1,2
4563,7,811,105,20110926,1,32
4566,7,811,105,20110926,1,36
4609,7,812,109,20190922,1,1
4714,7,813,101,20190621,1,36
4677,7,814,97,20150511,1,50
4411,7,815,88,20180421,0,4
3929,7,815,88,20180421,0,3
4511,7,815,88,20180421,0,6
4414,7,815,88,20180421,0,2
4516,7,815,88,20180421,0,2
3871,7,815,88,20180421,0,2
3960,7,815,88,20180421,0,2
4415,7,876,88,20140812,0,2
4365,7,876,88,20140812,0,4
4360,7,876,88,20140812,0,10
4194,7,877,88,20120126,1,12
4238,7,877,88,20120126,1,10
4577,7,878,90,20161120,1,415
4561,7,880,109,20171023,1,1
4645,7,881,98,20100419,1,40
4511,7,882,88,20151002,0,10
4073,7,882,88,20151002,0,1
4524,7,882,88,20151002,0,10
3920,7,882,88,20151002,0,2
4133,7,882,88,20151002,0,2
4648,7,882,88,20151002,0,4
4649,7,882,88,20151002,0,4
4237,7,883,88,20091114,1,6
4607,7,884,97,20170127,1,200
4614,7,885,103,20170629,1,12
4732,7,885,103,20170629,1,3
4561,7,886,103,20090907,0,20
4696,7,886,103,20090907,0,20
4576,7,886,103,20090907,0,15
4545,7,886,103,20090907,0,36
4546,7,886,103,20090907,0,36
4547,7,886,103,20090907,0,36
4551,7,886,103,20090907,0,12
4553,7,886,103,20090907,0,12
4552,7,886,103,20090907,0,12
4382,7,887,88,20150804,0,3
4361,7,887,88,20150804,0,1
4124,7,887,88,20150804,0,2
3880,7,887,88,20150804,0,2
3915,7,887,88,20150804,0,2
3925,7,887,88,20150804,0,2
3978,7,887,88,20150804,0,2
3981,7,887,88,20150804,0,2
4147,7,887,88,20150804,0,10
4276,7,888,88,20190702,1,5
4334,7,888,88,20190702,1,2
4505,7,889,109,20110925,1,2
4343,7,890,88,20190327,1,3
4315,7,890,88,20190327,1,10
4511,7,891,88,20190112,1,6
4123,7,892,88,20151002,0,3
4511,7,892,88,20151002,0,5
4523,7,892,88,20151002,0,2
4079,7,892,88,20151002,0,10
4123,7,893,88,20150503,0,3
4367,7,893,88,20150503,0,4
4506,7,893,88,20150503,0,2
4146,7,893,88,20150503,0,4
4424,7,893,88,20150503,0,4
4178,7,893,88,20150503,0,4
4654,7,893,88,20150503,0,4
4657,7,893,88,20150503,0,4
4658,7,893,88,20150503,0,4
4194,7,894,88,20191107,1,4
4195,7,894,88,20191107,1,6
4511,7,895,88,20181031,0,3
4367,7,895,88,20181031,0,2
3905,7,895,88,20181031,0,2
4311,7,895,88,20181031,0,4
4421,7,895,88,20181031,0,4
4117,7,895,88,20181031,0,2
4383,7,895,88,20181031,0,4
3982,7,895,88,20181031,0,10
4238,7,895,88,20181031,0,10
4411,7,896,88,20150603,0,5
4310,7,896,88,20150603,0,15
4414,7,896,88,20150603,0,5
4361,7,896,88,20150603,0,15
4533,7,896,88,20150603,0,10
4236,7,897,88,20140930,1,15
4194,7,897,88,20140930,1,15
4579,7,898,94,20160922,1,25
4276,7,899,88,20110527,1,5
4521,7,899,88,20110527,1,2
4689,7,900,88,20120707,1,1
4373,7,901,88,20131202,1,5
4374,7,901,88,20131202,1,2
4343,7,902,88,20100919,0,3
4367,7,902,88,20100919,0,3
4182,7,902,88,20100919,0,2
4384,7,902,88,20100919,0,10
4376,7,903,88,20190721,0,3
4382,7,903,88,20190721,0,1
3905,7,903,88,20190721,0,4
4182,7,903,88,20190721,0,4
4421,7,903,88,20190721,0,4
4521,7,903,88,20190721,0,2
4647,7,903,88,20190721,0,4
4649,7,903,88,20190721,0,4
4534,7,903,88,20190721,0,10
4343,7,904,88,20090818,0,2
4524,7,904,88,20090818,0,3
4367,7,904,88,20090818,0,2
3930,7,904,88,20090818,0,4
4415,7,904,88,20090818,0,2
4421,7,904,88,20090818,0,2
4075,7,904,88,20090818,0,10
4416,7,904,88,20090818,0,10
4384,7,904,88,20090818,0,10
4373,7,905,109,20110202,1,2
4276,7,906,88,20191206,0,3
4127,7,906,88,20191206,0,2
3930,7,906,88,20191206,0,2
3935,7,906,88,20191206,0,2
4509,7,906,88,20191206,0,2
4368,7,906,88,20191206,0,4
3916,7,906,88,20191206,0,4
4147,7,906,88,20191206,0,10
4183,7,906,88,20191206,0,4
4159,7,906,88,20191206,0,10
3909,7,907,88,20180514,1,4
4137,7,907,88,20180514,1,1
4195,7,908,88,20160406,1,8
4334,7,909,88,20090911,1,2
3909,7,910,88,20130715,1,1
4053,7,911,88,20160913,0,2
4077,7,911,88,20160913,0,1
4524,7,911,88,20160913,0,3
4526,7,911,88,20160913,0,6
4376,7,911,88,20160913,0,3
4374,7,911,88,20160913,0,2
4649,7,911,88,20160913,0,4
4733,7,912,109,20140610,0,5
4734,7,912,109,20140610,0,5
4735,7,912,109,20140610,0,1
4315,7,914,109,20160104,1,1
3909,7,915,88,20161125,0,4
4137,7,915,88,20161125,0,5
4359,7,915,88,20161125,0,2
4206,7,916,88,20131127,1,6
4599,7,917,101,20140310,1,96
4258,7,918,88,20141010,0,1
4526,7,918,88,20141010,0,50
3935,7,918,88,20141010,0,6
4343,7,919,88,20150103,1,6
4516,7,919,88,20150103,1,4
4194,7,920,88,20160912,1,6
4733,7,921,108,20111212,0,1
4734,7,921,108,20111212,0,1
4736,7,921,108,20111212,0,4
4137,7,922,88,20131123,1,2
4563,7,923,105,20190512,0,16
4564,7,923,105,20190512,0,25
4565,7,923,105,20190512,0,36
4265,7,924,88,20161215,1,2
4521,7,924,88,20161215,1,2
4524,7,925,88,20140727,0,15
4526,7,925,88,20140727,0,6
3980,7,925,88,20140727,0,1
3930,7,925,88,20140727,0,2
4506,7,925,88,20140727,0,4
4311,7,925,88,20140727,0,4
4533,7,925,88,20140727,0,10
4383,7,925,88,20140727,0,4
3946,7,925,88,20140727,0,10
4237,7,926,88,20100325,1,4
4567,7,927,103,20130527,0,12
4548,7,927,103,20130527,0,36
4551,7,927,103,20130527,0,24
4552,7,927,103,20130527,0,30
4553,7,927,103,20130527,0,24
4569,7,927,103,20130527,0,10
4573,7,927,103,20130527,0,12
4574,7,927,103,20130527,0,7
4575,7,927,103,20130527,0,7
4364,7,928,109,20181021,1,1
4511,7,929,88,20191227,0,3
4376,7,929,88,20191227,0,2
4379,7,929,88,20191227,0,1
4364,7,929,88,20191227,0,6
3929,7,930,88,20120607,0,4
4524,7,930,88,20120607,0,4
4526,7,930,88,20120607,0,9
4382,7,930,88,20120607,0,3
4074,7,930,88,20120607,0,2
4507,7,930,88,20120607,0,10
4075,7,930,88,20120607,0,10
4079,7,930,88,20120607,0,10
4384,7,930,88,20120607,0,10
4245,7,931,88,20120626,1,6
4334,7,932,109,20110302,1,1
4511,7,933,88,20190429,0,6
3930,7,933,88,20190429,0,2
4314,7,933,88,20190429,0,2
4362,7,933,88,20190429,0,6
3931,7,933,88,20190429,0,10
3936,7,933,88,20190429,0,20
4657,7,933,88,20190429,0,4
4240,7,934,88,20150926,1,4
4243,7,934,88,20150926,1,6
4733,7,935,108,20190319,0,1
4742,7,935,108,20190319,0,1
4743,7,935,108,20190319,0,2
4744,7,935,108,20190319,0,1
3929,7,936,88,20120702,0,2
4524,7,936,88,20120702,0,3
4528,7,936,88,20120702,0,9
4529,7,936,88,20120702,0,3
4124,7,936,88,20120702,0,2
4127,7,936,88,20120702,0,2
3890,7,936,88,20120702,0,2
3905,7,936,88,20120702,0,2
3915,7,936,88,20120702,0,2
3950,7,936,88,20120702,0,2
3960,7,936,88,20120702,0,2
4074,7,936,88,20120702,0,4
4580,7,937,104,20130620,0,50
4581,7,937,104,20130620,0,50
4582,7,937,104,20130620,0,50
4585,7,937,104,20130620,0,50
4586,7,937,104,20130620,0,50
4596,7,937,104,20130620,0,25
4603,7,937,104,20130620,0,50
4343,7,938,88,20100706,0,2
4658,7,938,88,20100706,0,4
4363,7,938,88,20100706,0,10
4366,7,938,88,20100706,0,10
4411,7,939,88,20160331,1,1
4237,7,940,88,20141122,1,4
4238,7,940,88,20141122,1,10
3909,7,941,88,20190107,1,2
4310,7,942,88,20140517,0,9
4533,7,942,88,20140517,0,10
4065,7,942,88,20140517,0,10
3995,7,942,88,20140517,0,10
4025,7,942,88,20140517,0,10
4045,7,942,88,20140517,0,10
4015,7,942,88,20140517,0,10
3985,7,942,88,20140517,0,4
4000,7,942,88,20140517,0,4
4005,7,942,88,20140517,0,4
4084,7,942,88,20140517,0,10
4010,7,942,88,20140517,0,10
4688,7,943,109,20120526,1,1
4644,7,944,98,20181026,1,25
4742,7,945,108,20160823,1,1
4744,7,945,108,20160823,1,1
4713,7,946,101,20150706,1,72
4714,7,946,101,20150706,1,36
4505,7,947,88,20131129,0,3
4516,7,947,88,20131129,0,6
4526,7,947,88,20131129,0,12
3980,7,947,88,20131129,0,1
4382,7,947,88,20131129,0,2
3910,7,947,88,20131129,0,2
3981,7,947,88,20131129,0,2
4383,7,947,88,20131129,0,4
4652,7,947,88,20131129,0,4
4656,7,947,88,20131129,0,4
4717,7,948,88,20100329,1,3
4236,7,949,88,20191013,1,12
4194,7,949,88,20191013,1,6
4558,7,950,103,20090319,0,24
4551,7,950,103,20090319,0,12
4553,7,950,103,20090319,0,24
4638,7,950,103,20090319,0,12
4561,7,950,103,20090319,0,20
4696,7,950,103,20090319,0,20
4505,7,951,88,20150117,0,1
4414,7,951,88,20150117,0,3
4417,7,951,88,20150117,0,3
4420,7,951,88,20150117,0,1
4513,7,951,88,20150117,0,3
4706,7,951,88,20150117,0,3
4668,7,951,88,20150117,0,2
4505,7,952,88,20100906,0,3
4524,7,952,88,20100906,0,20
4528,7,952,88,20100906,0,6
4512,7,952,88,20100906,0,6
4424,7,952,88,20100906,0,4
4654,7,952,88,20100906,0,4
4118,7,952,88,20100906,0,10
4411,7,953,109,20111128,0,1
4418,7,953,109,20111128,0,2
4533,7,953,109,20111128,0,1
3977,7,953,109,20111128,0,1
3936,7,953,109,20111128,0,1
4369,7,953,109,20111128,0,1
4548,7,953,109,20111128,0,2
4565,7,953,109,20111128,0,5
4566,7,953,109,20111128,0,3
4563,7,953,109,20111128,0,5
4567,7,953,109,20111128,0,3
4581,7,953,109,20111128,0,4
4582,7,953,109,20111128,0,1
4583,7,953,109,20111128,0,2
4587,7,953,109,20111128,0,4
4595,7,953,109,20111128,0,1
4596,7,953,109,20111128,0,1
4664,7,953,109,20111128,0,1
4601,7,953,109,20111128,0,2
4620,7,953,109,20111128,0,1
4704,7,953,109,20111128,0,6
4747,7,954,88,20090406,1,1
4194,7,955,88,20190226,1,6
4310,7,956,88,20190218,0,15
4499,7,956,88,20190218,0,2
4311,7,956,88,20190218,0,4
4415,7,956,88,20190218,0,6
4424,7,956,88,20190218,0,4
4425,7,956,88,20190218,0,10
4123,7,957,88,20191112,0,2
4505,7,957,88,20191112,0,6
4506,7,957,88,20191112,0,4
4074,7,957,88,20191112,0,6
4146,7,957,88,20191112,0,4
4117,7,957,88,20191112,0,2
4263,7,957,88,20191112,0,10
4147,7,957,88,20191112,0,10
4653,7,957,88,20191112,0,4
4194,7,958,88,20140122,1,6
4240,7,958,88,20140122,1,4
4075,7,959,109,20190205,1,2
4607,7,960,97,20150316,1,200
4717,7,961,88,20130729,1,3
4254,7,962,88,20150410,1,5
4382,7,963,88,20170916,0,1
4367,7,963,88,20170916,0,2
4533,7,963,88,20170916,0,10
4534,7,963,88,20170916,0,10
4529,7,964,88,20101206,1,6
4750,7,965,88,20190520,1,10
4123,7,966,88,20100903,0,2
4146,7,966,88,20100903,0,2
3978,7,966,88,20100903,0,4
3981,7,966,88,20100903,0,2
4526,7,967,88,20161202,1,50
4535,7,968,88,20140425,1,2
4310,7,968,88,20140425,1,6
4237,7,969,88,20191127,1,4
4695,7,970,102,20120620,1,8
4567,7,970,102,20120620,1,3
4621,7,971,103,20090529,1,12
4516,7,972,88,20140217,0,1
4528,7,972,88,20140217,0,8
3935,7,972,88,20140217,0,2
3921,7,972,88,20140217,0,4
3932,7,972,88,20140217,0,10
4693,7,972,88,20140217,0,10
4194,7,973,88,20160227,1,10
4245,7,973,88,20160227,1,3
4245,7,974,88,20100518,1,10
4194,7,975,109,20141218,1,5
4524,7,975,109,20141218,1,3
4526,7,976,88,20090816,1,50
4599,7,977,109,20141002,1,2
4414,7,978,88,20110814,0,10
4512,7,978,88,20110814,0,4
4383,7,978,88,20110814,0,4
4090,7,978,88,20110814,0,10
4237,7,979,88,20111006,0,4
4195,7,979,88,20111006,0,4
4238,7,979,88,20111006,0,10
4241,7,979,88,20111006,0,10
4196,7,979,88,20111006,0,10
4524,7,980,88,20121122,0,20
4528,7,980,88,20121122,0,6
4533,7,980,88,20121122,0,10
3926,7,980,88,20121122,0,4
4312,7,980,88,20121122,0,10
3983,7,981,88,20151112,1,1
4669,7,981,88,20151112,1,1
4555,7,982,103,20180627,0,24
4551,7,982,103,20180627,0,24
4552,7,982,103,20180627,0,12
4681,7,982,103,20180627,0,24
4126,7,983,88,20120513,0,2
4310,7,983,88,20120513,0,6
4364,7,983,88,20120513,0,2
4648,7,983,88,20120513,0,4
4649,7,983,88,20120513,0,4
4754,7,983,88,20120513,0,4
4236,7,984,88,20140830,1,6
4754,7,984,88,20140830,1,3
4411,7,985,88,20171016,0,6
4414,7,985,88,20171016,0,6
4755,7,985,88,20171016,0,6
4513,7,986,88,20110101,0,1
4528,7,986,88,20110101,0,6
4382,7,986,88,20110101,0,2
4362,7,986,88,20110101,0,4
3906,7,986,88,20110101,0,10
3951,7,986,88,20110101,0,10
4183,7,986,88,20110101,0,4
4647,7,986,88,20110101,0,4
4651,7,986,88,20110101,0,4
4656,7,986,88,20110101,0,4
4384,7,986,88,20110101,0,10
4369,7,986,88,20110101,0,10
4243,7,987,88,20150522,1,2
4718,7,988,88,20161210,1,3
4717,7,988,88,20161210,1,1
4513,7,989,88,20181209,0,2
4124,7,989,88,20181209,0,2
3890,7,989,88,20181209,0,4
3930,7,989,88,20181209,0,2
3935,7,989,88,20181209,0,2
4044,7,989,88,20181209,0,2
4418,7,989,88,20181209,0,4
4236,7,990,88,20100621,0,12
4254,7,990,88,20100621,0,2
4194,7,990,88,20100621,0,12
4243,7,990,88,20100621,0,6
4530,7,991,88,20180513,0,3
4528,7,991,88,20180513,0,6
4364,7,991,88,20180513,0,2
3981,7,991,88,20180513,0,2
4148,7,991,88,20180513,0,10
4546,7,993,109,20100220,1,3
4550,7,993,109,20100220,1,3
4579,7,994,94,20160215,1,25
3929,7,995,88,20150913,0,2
4073,7,995,88,20150913,0,1
4481,7,995,88,20150913,0,1
4484,7,995,88,20150913,0,2
4417,7,995,88,20150913,0,3
4478,7,995,88,20150913,0,2
3977,7,995,88,20150913,0,1
4383,7,995,88,20150913,0,4
4365,7,995,88,20150913,0,4
4368,7,995,88,20150913,0,4
4755,7,995,88,20150913,0,4
4240,7,996,88,20190713,1,4
4078,7,997,88,20160521,1,2
4238,7,998,109,20150701,0,2
4240,7,998,109,20150701,0,1
4241,7,998,109,20150701,0,1
4244,7,998,109,20150701,0,1
4566,7,998,109,20150701,0,1
4564,7,998,109,20150701,0,1
4587,7,998,109,20150701,0,1
4310,7,999,88,20170206,0,6
4516,7,999,88,20170206,0,1
4513,7,999,88,20170206,0,2
4530,7,999,88,20170206,0,3
4533,7,999,88,20170206,0,10
4195,7,1000,88,20090905,1,8
3905,7,1001,88,20100415,1,4
4553,7,1002,103,20101024,0,36
4548,7,1002,103,20101024,0,36
4550,7,1002,103,20101024,0,36
4567,7,1002,103,20101024,0,12
3929,7,1003,88,20130417,0,3
4310,7,1003,88,20130417,0,6
4261,7,1003,88,20130417,0,1
4273,7,1003,88,20130417,0,1
4361,7,1003,88,20130417,0,6
3930,7,1003,88,20130417,0,6
3946,7,1003,88,20130417,0,6
4535,7,1004,88,20130501,0,3
4310,7,1004,88,20130501,0,1
4358,7,1004,88,20130501,0,1
4311,7,1004,88,20130501,0,4
4265,7,1004,88,20130501,0,2
4274,7,1004,88,20130501,0,4
4362,7,1004,88,20130501,0,4
4365,7,1004,88,20130501,0,4
3921,7,1004,88,20130501,0,4
4150,7,1004,88,20130501,0,10
4693,7,1004,88,20130501,0,10
4754,7,1004,88,20130501,0,1
4237,7,1005,88,20170719,1,4
4754,7,1006,88,20120822,1,16
4194,7,1007,88,20090629,1,16
4194,7,1008,88,20110607,1,4
4245,7,1008,88,20110607,1,8
4415,7,1009,88,20150628,0,2
4418,7,1009,88,20150628,0,2
4521,7,1009,88,20150628,0,2
3911,7,1009,88,20150628,0,10
4419,7,1009,88,20150628,0,10
4422,7,1009,88,20150628,0,10
4649,7,1009,88,20150628,0,4
4654,7,1009,88,20150628,0,4
4310,7,1010,88,20180424,0,6
4516,7,1010,88,20180424,0,7
4382,7,1010,88,20180424,0,2
4099,7,1010,88,20180424,0,10
4704,7,1011,109,20140612,1,1
4417,7,1012,88,20131024,0,2
4516,7,1012,88,20131024,0,5
4124,7,1012,88,20131024,0,2
3981,7,1012,88,20131024,0,6
3982,7,1012,88,20131024,0,10
4755,7,1012,88,20131024,0,1
4254,7,1013,88,20091007,1,2
4754,7,1013,88,20091007,1,1
4645,7,1014,98,20091230,1,40
4644,7,1014,98,20091230,1,50
4528,7,1015,88,20120327,0,6
4361,7,1015,88,20120327,0,6
4494,7,1015,88,20120327,0,3
4533,7,1015,88,20120327,0,10
3979,7,1015,88,20120327,0,10
4754,7,1015,88,20120327,0,3
4494,7,1016,109,20140317,1,1
4361,7,1017,88,20100518,1,20
4754,7,1017,88,20100518,1,10
4195,7,1018,88,20110926,1,10
4529,7,1019,88,20091216,1,10
4505,7,1020,88,20160508,0,3
4669,7,1020,88,20160508,0,1
4490,7,1020,88,20160508,0,2
4479,7,1020,88,20160508,0,2
4060,7,1020,88,20160508,0,10
4075,7,1020,88,20160508,0,10
4275,7,1020,88,20160508,0,4
4163,7,1020,88,20160508,0,10
4179,7,1020,88,20160508,0,10
4236,7,1021,88,20130306,0,6
4194,7,1021,88,20130306,0,10
4754,7,1021,88,20130306,0,8
4718,7,1022,88,20090315,1,6
4245,7,1023,88,20150514,1,10
4754,7,1023,88,20150514,1,5
4524,7,1024,88,20111016,0,35
4526,7,1024,88,20111016,0,5
4533,7,1024,88,20111016,0,4
4607,7,1025,97,20150816,1,200
4123,7,1026,88,20101129,0,1
4511,7,1026,88,20101129,0,8
4513,7,1026,88,20101129,0,10
4530,7,1026,88,20101129,0,2
3980,7,1026,88,20101129,0,1
4362,7,1026,88,20101129,0,4
4368,7,1026,88,20101129,0,4
3906,7,1026,88,20101129,0,10
4647,7,1026,88,20101129,0,4
4649,7,1026,88,20101129,0,4
4655,7,1026,88,20101129,0,4
4516,7,1027,88,20130626,1,5
4634,7,1028,102,20091211,1,12
4695,7,1028,102,20091211,1,8
4245,7,1029,88,20170117,1,10
4513,7,1030,88,20100222,0,1
4529,7,1030,88,20100222,0,10
4078,7,1030,88,20100222,0,2
4182,7,1030,88,20100222,0,2
4183,7,1030,88,20100222,0,4
4756,7,1030,88,20100222,0,5
4576,7,1031,103,20090102,0,30
4551,7,1031,103,20090102,0,12
4552,7,1031,103,20090102,0,24
4553,7,1031,103,20090102,0,12
4560,7,1031,103,20090102,0,10
4696,7,1031,103,20090102,0,20
4610,7,1032,103,20110810,1,12
4194,7,1033,88,20140709,1,6
4516,7,1034,88,20110504,0,4
4524,7,1034,88,20110504,0,20
4528,7,1034,88,20110504,0,10
4756,7,1034,88,20110504,0,15
4564,7,1035,105,20120819,1,25
4563,7,1035,105,20120819,1,16
4535,7,1036,88,20100531,0,1
4516,7,1036,88,20100531,0,1
4533,7,1036,88,20100531,0,24
4237,7,1037,88,20120723,1,4
